time,open,high,low,close,Bullish Entry,Bearish Entry,CVD
1770939540,6851.5,6852,6847.25,6849.5,0,0,-5675
1770939600,6849.75,6852,6847.25,6851,0,0,-5126
1770939660,6851,6852,6850.5,6851.25,0,0,-4865
1770939720,6851.25,6852.5,6851,6852,0,0,-4684
1770939780,6852,6854,6851.75,6852.75,0,0,-4430
1770939840,6852.75,6854,6852.25,6853,0,0,-4207
1770939900,6853.25,6853.75,6852.5,6853.25,0,0,-4031
1770939960,6853,6854.25,6852.75,6853,0,0,-4220
1770940020,6853,6853.5,6851.5,6853,0,0,-4412
1770940080,6853.25,6856.5,6853.25,6856.25,0,0,-3965
1770940140,6856.5,6858.25,6856.25,6857.5,0,0,-3685
1770940200,6857.5,6859.25,6857.5,6858.75,0,0,-3418
1770940260,6858.75,6860,6858.5,6859.75,0,0,-3220
1770940320,6859.5,6861,6859.25,6860.75,0,0,-2979
1770940380,6860.75,6862,6860.5,6861.75,0,0,-2741
1770940440,6861.75,6861.75,6860.25,6861.5,0,0,-3121
1770940500,6861.25,6862.5,6860.5,6862.5,0,0,-2905
1770940560,6862.5,6863.25,6861.75,6861.75,0,0,-3175
1770940620,6862.25,6862.5,6861.75,6862.25,0,0,-3028
1770940680,6862.25,6862.75,6860.75,6860.75,0,0,-3216
1770940740,6860.5,6861.25,6859.75,6860.75,0,0,-2939
1770940800,6860.5,6862.25,6856.5,6861.5,0,0,-1926
1770940860,6861.25,6866.75,6861.25,6866.5,0,0,-995
1770940920,6866.25,6868.5,6866.25,6868.25,0,0,-342
1770940980,6868,6868,6865.5,6865.5,0,0,-735
1770941040,6865.5,6866.75,6865.5,6866.5,0,0,-546
1770941100,6866,6868.75,6864.75,6868.5,0,0,-55
1770941160,6868.25,6868.5,6865.5,6865.5,0,0,-337
1770941220,6865.5,6866.5,6864.5,6865.75,0,0,-177
1770941280,6865.75,6866.25,6864.75,6865.5,0,0,-384
1770941340,6865.25,6866.5,6865.25,6865.75,0,0,-215
1770941400,6866,6867.5,6865.25,6866.5,0,0,-32
1770941460,6866.25,6866.5,6864.25,6865.75,0,0,-320
1770941520,6865.5,6865.5,6862.75,6865.5,0,0,-722
1770941580,6865.25,6865.5,6864.75,6864.75,0,0,-863
1770941640,6864.75,6865,6863.75,6864,0,0,-977
1770941700,6863.75,6864.75,6863.75,6864,0,0,-812
1770941760,6863.75,6864.25,6862,6862.25,0,0,-1029
1770941820,6862,6863.25,6860.75,6863,0,0,-697
1770941880,6862.75,6862.75,6861,6861.5,0,0,-819
1770941940,6861.5,6862.5,6861.25,6861.75,0,0,-711
1770942000,6861.5,6862.75,6861.25,6862.25,0,0,-582
1770942060,6862.25,6864,6862,6862.5,0,0,-277
1770942120,6862.5,6862.75,6855.75,6859,0,0,-1391
1770942180,6859.25,6860.25,6858,6858.25,0,0,-1932
1770942240,6858.25,6859.75,6854.25,6855.5,0,0,-3293
1770942300,6855.5,6856,6850.75,6851.25,0,0,-4289
1770942360,6851.25,6853.5,6850.75,6851,0,0,-4663
1770942420,6851,6851.75,6849.5,6851.5,0,0,-4289
1770942480,6851.75,6852.25,6850.5,6852.25,0,0,-4162
1770942540,6852.25,6852.75,6851.25,6852.5,0,0,-4037
1770942600,6852.25,6852.75,6851.25,6852.75,0,0,-3929
1770942660,6852.25,6854.25,6851.75,6852.75,0,0,-3686
1770942720,6853,6854.75,6852.25,6854,0,0,-3469
1770942780,6854,6854,6851,6851.75,0,0,-3910
1770942840,6851.5,6853.5,6851.25,6851.5,0,0,-4037
1770942900,6851.75,6853,6851.5,6852.5,0,0,-3960
1770942960,6852.25,6853,6851,6852,0,0,-4187
1770943020,6852,6852.25,6851.25,6851.25,0,0,-4284
1770943080,6851.25,6851.5,6849.5,6850.5,0,0,-4616
1770943140,6850.75,6852.75,6850.75,6852.25,0,0,-4388
1770943200,6852.25,6853.75,6851.75,6853,0,0,-4072
1770943260,6853,6853.5,6850,6850,0,0,-4274
1770943320,6849.75,6850.5,6848.25,6849.5,0,0,-4552
1770943380,6849.5,6849.75,6846.5,6846.5,0,0,-5127
1770943440,6846.25,6847.75,6845.25,6846,0,0,-5721
1770943500,6846,6847,6844.5,6846.5,0,0,-5398
1770943560,6846.25,6847.5,6846,6847,0,0,-5245
1770943620,6847,6847.5,6840.25,6841.5,0,0,-6240
1770943680,6841.5,6844.25,6840.25,6843.75,0,0,-5456
1770943740,6843.25,6844.75,6842.75,6843.75,0,0,-5186
1770943800,6843.5,6846,6843.5,6845.75,0,0,-4709
1770943860,6845.75,6846,6842.5,6843.25,0,0,-5147
1770943920,6843.25,6845.75,6843.25,6845.25,0,0,-4938
1770943980,6845,6845,6840.75,6842.25,0,0,-5423
1770944040,6842,6845,6841.75,6842.25,0,0,-5142
1770944100,6842.5,6844.5,6842.25,6844.25,0,0,-4875
1770944160,6844.5,6845.5,6843.5,6845.25,0,0,-4547
1770944220,6845,6846.75,6844.75,6846.5,0,0,-4237
1770944280,6846.5,6847,6845.25,6845.5,0,0,-4616
1770944340,6845.5,6846.25,6844.75,6844.75,0,0,-4750
1770944400,6844.75,6850,6844.75,6847.75,0,0,-4124
1770944460,6847.75,6848.25,6846.75,6848,0,0,-3889
1770944520,6848,6850.5,6848,6849.5,0,0,-3690
1770944580,6849.25,6850.25,6849,6849.75,0,0,-3440
1770944640,6849.5,6852.75,6849,6852.5,0,0,-2927
1770944700,6852.5,6855,6851.25,6855,0,0,-2307
1770944760,6855,6856.75,6855,6855,0,0,-1815
1770944820,6854.75,6858.75,6854.5,6858,0,0,-1289
1770944880,6858.25,6859.25,6857.75,6858,0,0,-1735
1770944940,6857.75,6858.5,6856.75,6858,0,0,-1393
1770945000,6857.75,6858.5,6856.5,6858.25,0,0,-1171
1770945060,6858.25,6859,6857.75,6858.75,0,0,-1004
1770945120,6858.5,6859.25,6858,6858.75,0,0,-644
1770945180,6858.75,6859,6857.75,6858.75,0,0,-506
1770945240,6858.75,6859,6858.25,6858.5,0,0,-707
1770945300,6858.25,6860.25,6858.25,6858.75,0,0,-360
1770945360,6859,6859,6857,6857.75,0,0,-548
1770945420,6858,6860.5,6858,6860.5,0,0,-356
1770945480,6860.75,6860.75,6859.25,6860,0,0,-473
1770945540,6859.75,6860,6859,6859.25,0,0,-614
1770945600,6859,6859.75,6858.25,6859.25,0,0,-414
1770945660,6859.5,6859.5,6854.25,6856.25,0,0,-1045
1770945720,6856.25,6858.75,6854.25,6858.5,0,0,-352
1770945780,6859.25,6859.25,6854.25,6856,0,0,-1123
1770945840,6855.75,6856.25,6853.75,6853.75,0,0,-1519
1770945900,6853.75,6856,6853.5,6853.75,0,0,-1873
1770945960,6853.5,6854.75,6853,6854,0,0,-1717
1770946020,6854,6855.25,6853.75,6854.75,0,0,-1602
1770946080,6854.5,6857.75,6854.5,6857.5,0,0,-1249
1770946140,6857.75,6858.25,6856.5,6856.75,0,0,-1370
1770946200,6856.5,6858.5,6854.25,6857.75,0,0,-975
1770946260,6857.5,6858,6856.5,6856.75,0,0,-1157
1770946320,6856.5,6857.5,6856.25,6856.5,0,0,-1264
1770946380,6856.25,6858,6855.25,6857.75,0,0,-1140
1770946440,6857.5,6858.25,6857.25,6857.75,0,0,-1060
1770946500,6857.5,6858.25,6855.75,6856.25,0,0,-1231
1770946560,6856,6858,6855.5,6857.5,0,0,-1066
1770946620,6857.25,6857.5,6856.75,6857,0,0,-1132
1770946680,6856.75,6859,6856.75,6858.25,0,0,-1014
1770946740,6858.25,6859.5,6857.25,6858.5,0,0,-851
1770946800,6858.5,6859.5,6858.25,6858.5,0,0,-755
1770946860,6858.5,6859,6856.75,6857.25,0,0,-911
1770946920,6857.25,6858.75,6857.25,6857.5,0,0,-819
1770946980,6857.5,6858.5,6857.5,6857.75,0,0,-700
1770947040,6857.5,6857.75,6856.25,6857.25,0,0,-838
1770947100,6856.75,6857.25,6856.25,6857,0,0,-714
1770947160,6857,6857.5,6856,6857.5,0,0,-615
1770947220,6857.25,6859.5,6857.25,6859.25,0,0,-465
1770947280,6859,6859.75,6858.75,6859,0,0,-642
1770947340,6858.75,6859,6857.75,6858.75,0,0,-760
1770947400,6859,6860.75,6859,6860.25,0,0,-539
1770947460,6860.5,6861.5,6859.75,6860,0,0,-687
1770947520,6860,6860.5,6858.75,6859,0,0,-901
1770947580,6858.75,6859.75,6858.5,6858.5,0,0,-1069
1770947640,6858.5,6858.5,6855.5,6855.5,0,0,-1534
1770947700,6855.5,6856,6854.5,6854.5,0,0,-1727
1770947760,6854.75,6854.75,6851,6853.25,0,0,-2114
1770947820,6853,6853.25,6851.5,6853.25,0,0,-1955
1770947880,6853,6853.25,6851.25,6851.75,0,0,-2154
1770947940,6851.75,6855,6851.75,6854.5,0,0,-1834
1770948000,6854.5,6858.75,6854.5,6858.75,0,0,-1366
1770948060,6858.75,6860.5,6858.75,6859.5,0,0,-1080
1770948120,6859.5,6860.25,6859.25,6860.25,0,0,-962
1770948180,6860.25,6862.5,6859.25,6860.25,0,0,-569
1770948240,6860.25,6860.5,6859,6859.75,0,0,-754
1770948300,6859.25,6860.25,6858,6859.5,0,0,-423
1770948360,6859.75,6860.5,6858.75,6860.5,0,0,-278
1770948420,6860.5,6861.5,6860.25,6860.75,0,0,-69
1770948480,6860.75,6861.25,6860.5,6860.75,0,0,34
1770948540,6860.75,6861.75,6860.5,6861.25,0,0,163
1770948600,6861.5,6861.5,6860.5,6861.25,0,0,72
1770948660,6861.25,6862.25,6860.75,6861.75,0,0,230
1770948720,6862,6862.25,6861.25,6861.25,0,0,147
1770948780,6861.25,6862,6860.75,6862,0,0,250
1770948840,6862,6862,6861,6861,0,0,174
1770948900,6861,6861.25,6858.5,6859.25,0,0,-124
1770948960,6858.75,6858.75,6857.5,6858.25,0,0,-323
1770949020,6858.25,6859.5,6858,6858.5,0,0,-206
1770949080,6858.5,6859.5,6858,6858.75,0,0,-112
1770949140,6858.5,6859,6857.5,6858,0,0,-283
1770949200,6858.25,6858.25,6856.25,6857.25,0,0,-460
1770949260,6857,6857.5,6856.5,6857.25,0,0,-372
1770949320,6857.5,6859.5,6857,6857,0,0,-722
1770949380,6857,6858,6856.75,6857.75,0,0,-613
1770949440,6857.75,6858.25,6857.5,6858,0,0,-574
1770949500,6858,6858.75,6857,6857,0,0,-657
1770949560,6857,6857.25,6855.75,6856.75,0,0,-762
1770949620,6856.5,6858.5,6856.25,6858.5,0,0,-631
1770949680,6858.25,6859.5,6858.25,6859,0,0,-531
1770949740,6859.25,6859.5,6859,6859.25,0,0,-503
1770949800,6859.25,6860.75,6859.25,6860.5,0,0,-399
1770949860,6860.5,6862,6860.25,6861.25,0,0,-246
1770949920,6861.5,6862.25,6861.25,6861.75,0,0,-165
1770949980,6862,6862.25,6860.5,6860.5,0,0,-249
1770950040,6860.5,6861.75,6860.5,6861,0,0,-184
1770950100,6861,6861,6860.5,6860.75,0,0,-256
1770950160,6861,6861.75,6861,6861.25,0,0,-188
1770950220,6861.25,6861.75,6861,6861.5,0,0,-144
1770950280,6861.5,6861.5,6861,6861.25,0,0,-178
1770950340,6861.5,6862.25,6861.5,6861.75,0,0,-113
1770950400,6861.5,6861.75,6860,6860.25,0,0,-184
1770950460,6860.25,6860.75,6858.75,6860.5,0,0,78
1770950520,6860.75,6861.5,6860.75,6861,0,0,138
1770950580,6860.75,6860.75,6858,6859.25,0,0,-124
1770950640,6859.25,6859.25,6856.5,6858.25,0,0,-570
1770950700,6858,6859.25,6857,6858.25,0,0,-398
1770950760,6858.25,6858.25,6856.25,6857.25,0,0,-588
1770950820,6857.25,6858,6857,6857.25,0,0,-620
1770950880,6857.5,6858,6857,6857.75,0,0,-556
1770950940,6857.75,6858.25,6857.5,6858,0,0,-524
1770951000,6858,6859.25,6857.5,6858.5,0,0,-329
1770951060,6858.25,6858.25,6857.75,6857.75,0,0,-369
1770951120,6857.75,6858.5,6857.75,6858,0,0,-330
1770951180,6858,6858.25,6857.75,6857.75,0,0,-374
1770951240,6858,6858.5,6857.75,6858,0,0,-335
1770951300,6858,6858.75,6857.5,6857.5,0,0,-387
1770951360,6857.75,6859,6857.75,6858.75,0,0,-302
1770951420,6859,6859,6858.25,6858.25,0,0,-344
1770951480,6858.25,6858.25,6857.5,6857.5,0,0,-392
1770951540,6857.75,6858,6857,6857.5,0,0,-477
1770951600,6857.75,6859,6857.5,6858.75,0,0,-307
1770951660,6858.75,6858.75,6858,6858.5,0,0,-432
1770951720,6858.75,6859.75,6858,6859.75,0,0,-329
1770951780,6859.75,6860.5,6859.75,6860,0,0,-257
1770951840,6860.25,6861,6860,6860,0,0,-369
1770951900,6860,6860,6858.75,6859,0,0,-496
1770951960,6859,6859,6858,6858.5,0,0,-563
1770952020,6858.5,6858.75,6858.5,6858.5,0,0,-610
1770952080,6858.25,6858.25,6857.25,6857.75,0,0,-697
1770952140,6857.5,6858,6857.25,6857.5,0,0,-726
1770952200,6857.75,6857.75,6857.25,6857.5,0,0,-792
1770952260,6857.25,6858.5,6857.25,6858.5,0,0,-724
1770952320,6858.25,6858.25,6858,6858,0,0,-764
1770952380,6858,6858.75,6858,6858.5,0,0,-723
1770952440,6858.5,6858.5,6857,6857.25,0,0,-831
1770952500,6857.25,6858.25,6857.25,6858,0,0,-722
1770952560,6858.25,6858.5,6857.25,6858.25,0,0,-622
1770952620,6858,6858,6857.25,6857.25,0,0,-680
1770952680,6857.25,6857.25,6855.75,6856,0,0,-818
1770952740,6856,6856.25,6855.75,6856,0,0,-890
1770952800,6856,6856.25,6854.25,6854.5,0,0,-1170
1770952860,6854.5,6854.75,6853,6853.75,0,0,-1509
1770952920,6854,6854.25,6852.25,6852.75,0,0,-1608
1770952980,6852.5,6853.75,6852.5,6853.25,0,0,-1482
1770953040,6853,6853,6851.75,6852.25,0,0,-1859
1770953100,6852.25,6853.75,6852.25,6852.5,0,0,-1744
1770953160,6852.5,6853.25,6852.5,6852.5,0,0,-1696
1770953220,6852.5,6852.5,6852,6852,0,0,-1776
1770953280,6851.75,6852.5,6851.5,6851.75,0,0,-2008
1770953340,6851.5,6853,6851.5,6853,0,0,-1847
1770953400,6852.75,6854,6852.5,6853.5,0,0,-1678
1770953460,6853.5,6855,6853.25,6853.25,0,0,-1836
1770953520,6853.5,6854.25,6853,6854,0,0,-1754
1770953580,6854.25,6857,6854,6856,0,0,-1581
1770953640,6856,6856,6855,6855.25,0,0,-1664
1770953700,6855.5,6855.75,6854.75,6855.5,0,0,-1575
1770953760,6855.75,6856,6855,6855.75,0,0,-1505
1770953820,6855.5,6855.5,6854.25,6855.25,0,0,-1582
1770953880,6855.25,6855.5,6854.25,6855.25,0,0,-1635
1770953940,6855.25,6855.75,6854.5,6855.5,0,0,-1556
1770954000,6855.5,6855.5,6853.5,6854,0,0,-1625
1770954060,6854,6854,6852.75,6853.25,0,0,-1731
1770954120,6853.25,6854.5,6853.25,6853.75,0,0,-1661
1770954180,6853.75,6854.5,6853.75,6854,0,0,-1621
1770954240,6854.25,6855,6854.25,6854.25,0,0,-1577
1770954300,6854.25,6855,6854,6854.75,0,0,-1541
1770954360,6854.75,6854.75,6853,6853,0,0,-1648
1770954420,6853,6853,6851.5,6851.5,0,0,-1830
1770954480,6851.75,6852.5,6851.5,6852.5,0,0,-1680
1770954540,6852.25,6853,6852,6852,0,0,-1735
1770954600,6852,6853,6852,6853,0,0,-1680
1770954660,6852.75,6852.75,6852,6852,0,0,-1738
1770954720,6852,6852.25,6851.5,6851.75,0,0,-1869
1770954780,6851.75,6852.5,6851.75,6851.75,0,0,-1948
1770954840,6851.5,6851.75,6847.75,6848.5,0,0,-2534
1770954900,6848.25,6848.25,6846.5,6847.25,0,0,-2748
1770954960,6847,6848.75,6846.75,6848.25,0,0,-2571
1770955020,6848,6848.75,6847,6847.25,0,0,-2694
1770955080,6847,6848.25,6846.75,6848.25,0,0,-2611
1770955140,6848.25,6848.25,6847,6847,0,0,-2752
1770955200,6847.25,6847.5,6846,6846.5,0,0,-2962
1770955260,6846.5,6847.5,6845.75,6847.5,0,0,-2743
1770955320,6847.5,6848,6847.25,6847.75,0,0,-2654
1770955380,6847.75,6847.75,6846.75,6847,0,0,-2765
1770955440,6847,6847.5,6847,6847.25,0,0,-2707
1770955500,6847.5,6848.5,6847,6848.5,0,0,-2625
1770955560,6848.25,6849,6847.75,6848.5,0,0,-2495
1770955620,6848.25,6849.25,6847.75,6848,0,0,-2605
1770955680,6847.75,6848,6847.25,6847.5,0,0,-2685
1770955740,6847.25,6848,6847,6848,0,0,-2641
1770955800,6848.25,6849,6847.75,6849,0,0,-2594
1770955860,6849,6850.25,6849,6849.75,0,0,-2432
1770955920,6850,6850.25,6849,6849.25,0,0,-2501
1770955980,6849.25,6849.75,6849,6849.75,0,0,-2406
1770956040,6849.5,6851.25,6849.25,6851,0,0,-2222
1770956100,6851,6853.75,6851,6853.75,0,0,-2056
1770956160,6854,6856.5,6854,6856.5,0,0,-1649
1770956220,6856.5,6858,6856.25,6857.25,0,0,-1284
1770956280,6857,6857,6854.25,6855.25,0,0,-1619
1770956340,6854.75,6855.5,6854.25,6854.25,0,0,-1720
1770956400,6854.5,6854.5,6852.75,6852.75,0,0,-1797
1770956460,6853,6853.5,6852.25,6853.25,0,0,-1699
1770956520,6853.25,6853.5,6852.75,6853,0,0,-1754
1770956580,6853,6854.25,6852.75,6854,0,0,-1670
1770956640,6854,6855.5,6853.75,6853.75,0,0,-1806
1770956700,6853.75,6854.5,6853.75,6854.25,0,0,-1731
1770956760,6854,6855,6854,6854.75,0,0,-1657
1770956820,6854.75,6855.25,6854,6854.5,0,0,-1738
1770956880,6854.75,6855.25,6854.5,6855,0,0,-1679
1770956940,6855.25,6855.25,6854.75,6854.75,0,0,-1759
1770957000,6854.5,6854.75,6854.5,6854.5,0,0,-1808
1770957060,6854.75,6854.75,6854.25,6854.75,0,0,-1761
1770957120,6855,6855,6852.5,6852.75,0,0,-1876
1770957180,6852.75,6852.75,6851.75,6852,0,0,-1986
1770957240,6852,6852.25,6851.25,6851.25,0,0,-2106
1770957300,6851.5,6851.75,6850.75,6851,0,0,-2193
1770957360,6851,6851.25,6850.25,6851,0,0,-2289
1770957420,6851.25,6852,6851.25,6851.75,0,0,-2199
1770957480,6851.75,6852.25,6850,6850.25,0,0,-2281
1770957540,6850,6850.25,6848.75,6849.5,0,0,-2406
1770957600,6849.5,6850.5,6849.25,6849.5,0,0,-2498
1770957660,6849.25,6851,6849.25,6850,0,0,-2395
1770957720,6850.25,6851.75,6850,6850,0,0,-2632
1770957780,6850,6850,6849,6849.5,0,0,-2740
1770957840,6849.5,6849.75,6849,6849.5,0,0,-2797
1770957900,6849.75,6851,6849.5,6849.75,0,0,-2678
1770957960,6849.75,6850.5,6849.5,6850.5,0,0,-2621
1770958020,6850.25,6850.25,6848.75,6848.75,0,0,-2728
1770958080,6848.5,6849.5,6848,6849.25,0,0,-2636
1770958140,6849.5,6849.5,6849,6849.5,0,0,-2546
1770958200,6849.5,6850.75,6849.5,6850,0,0,-2417
1770958260,6850,6850.25,6848.25,6848.5,0,0,-2549
1770958320,6848.5,6849,6847.75,6848,0,0,-2693
1770958380,6848.25,6848.75,6848.25,6848.75,0,0,-2594
1770958440,6848.75,6849.25,6848.5,6848.75,0,0,-2541
1770958500,6848.75,6850.5,6848.5,6850.25,0,0,-2452
1770958560,6850.5,6850.5,6849.75,6850.5,0,0,-2361
1770958620,6850.75,6850.75,6849.25,6849.25,0,0,-2423
1770958680,6849,6849.75,6848.5,6849.75,0,0,-2297
1770958740,6849.25,6849.5,6848.75,6848.75,0,0,-2352
1770958800,6849,6849.5,6848,6848,0,0,-2482
1770958860,6848,6849,6846.75,6848.75,0,0,-2320
1770958920,6848.75,6849.25,6848.25,6849,0,0,-2272
1770958980,6849,6850,6849,6849.75,0,0,-2159
1770959040,6850,6851,6850,6850.25,0,0,-2049
1770959100,6850,6850.5,6848.5,6848.75,0,0,-2116
1770959160,6849,6849,6848,6848.5,0,0,-2181
1770959220,6848.25,6848.25,6847.25,6848,0,0,-2245
1770959280,6848,6849.25,6848,6848.25,0,0,-2198
1770959340,6848.25,6850,6848.25,6849.5,0,0,-2065
1770959400,6849.5,6849.5,6848,6849,0,0,-2201
1770959460,6849,6849,6847.75,6848,0,0,-2264
1770959520,6847.75,6847.75,6846.75,6847.5,0,0,-2340
1770959580,6847.5,6848,6847.5,6847.5,0,0,-2397
1770959640,6847.5,6847.75,6846.5,6846.5,0,0,-2460
1770959700,6846.5,6847,6843.5,6843.5,0,0,-2940
1770959760,6843.5,6845.25,6843.5,6845,0,0,-2657
1770959820,6844.75,6845.25,6843,6843.25,0,0,-2832
1770959880,6843.25,6844.75,6843,6843.75,0,0,-2736
1770959940,6844,6844.5,6843.75,6844,0,0,-2650
1770960000,6844,6844.25,6843,6844,0,0,-2503
1770960060,6843.75,6843.75,6842.5,6843.5,0,0,-2585
1770960120,6843.5,6843.75,6841.5,6842.75,0,0,-2814
1770960180,6843.25,6844.25,6842.75,6844,0,0,-2705
1770960240,6844,6844,6839.5,6839.75,0,0,-3806
1770960300,6839.75,6840.75,6838.75,6839.75,0,0,-4211
1770960360,6839.5,6839.5,6836.25,6837.5,0,0,-4693
1770960420,6837.5,6837.75,6836.25,6837.5,0,0,-4906
1770960480,6837.5,6838.5,6837.5,6838,0,0,-4698
1770960540,6837.75,6837.75,6836,6836.75,0,0,-4933
1770960600,6836.75,6838,6836.75,6837.25,0,0,-4710
1770960660,6837,6838.5,6836.5,6837,0,0,-4909
1770960720,6836.75,6838.25,6835,6838,0,0,-4161
1770960780,6838.25,6839.25,6837,6839,0,0,-3903
1770960840,6839,6839,6838,6838,0,0,-4039
1770960900,6838.25,6838.5,6837.25,6838.5,0,0,-3890
1770960960,6838,6841.5,6837.5,6841,0,0,-3618
1770961020,6841,6841.25,6837.5,6837.75,0,0,-3884
1770961080,6837.5,6839,6837,6837.75,0,0,-3587
1770961140,6837.5,6837.75,6836.25,6836.5,0,0,-3846
1770961200,6836.75,6837,6835.25,6835.25,0,0,-4068
1770961260,6835.75,6838,6835,6837.5,0,0,-3628
1770961320,6837.75,6840.25,6837.5,6840.25,0,0,-3402
1770961380,6840.5,6840.5,6838,6838.25,0,0,-3598
1770961440,6838.25,6838.75,6837,6838.5,0,0,-3527
1770961500,6838.25,6840.5,6838.25,6839,0,0,-3346
1770961560,6838.75,6839.75,6838.25,6839.25,0,0,-3230
1770961620,6839.25,6841.25,6839.25,6840.75,0,0,-3091
1770961680,6841.25,6842.25,6840,6840.25,0,0,-3367
1770961740,6840.5,6841.5,6840.25,6841,0,0,-3190
1770961800,6841,6841,6839,6839.75,0,0,-3354
1770961860,6839.75,6841,6839.75,6840.25,0,0,-3163
1770961920,6840,6840,6838.5,6838.5,0,0,-3277
1770961980,6838.75,6838.75,6837.25,6837.75,0,0,-3437
1770962040,6838,6838.25,6836,6836,0,0,-3620
1770962100,6836,6839.25,6836,6839.25,0,0,-3466
1770962160,6839.25,6840.75,6838.75,6839.5,0,0,-3331
1770962220,6839.75,6840.75,6839.25,6839.5,0,0,-3463
1770962280,6839.25,6840,6838,6838.5,0,0,-3657
1770962340,6838.5,6838.5,6837.25,6838,0,0,-3785
1770962400,6838,6839.5,6837.75,6838,0,0,-3951
1770962460,6838.25,6839,6836.5,6837.75,0,0,-4132
1770962520,6837.75,6840.75,6837.75,6840.5,0,0,-3956
1770962580,6840.25,6841.5,6837.75,6838.75,0,0,-4165
1770962640,6838.75,6840,6837.5,6837.5,0,0,-4311
1770962700,6837.5,6839,6837.5,6839,0,0,-4221
1770962760,6839,6840.25,6839,6840.25,0,0,-4124
1770962820,6840.25,6841,6839.5,6839.75,0,0,-4240
1770962880,6839.75,6840.25,6839,6839,0,0,-4334
1770962940,6839.25,6840.5,6839,6839.5,0,0,-4258
1770963000,6840,6841.5,6839.5,6841,0,0,-4121
1770963060,6840.75,6841,6839.5,6840,0,0,-4332
1770963120,6840.25,6840.5,6837.75,6838,0,0,-4516
1770963180,6838.25,6839.75,6838.25,6839,0,0,-4425
1770963240,6839.25,6839.5,6838.5,6838.75,0,0,-4484
1770963300,6839,6840,6837.5,6838,0,0,-4667
1770963360,6838.25,6840.25,6838.25,6839.75,0,0,-4482
1770963420,6839.5,6840.75,6839.25,6840.5,0,0,-4347
1770963480,6840.5,6841.75,6840.25,6840.5,0,0,-4190
1770963540,6840.5,6841.25,6840.25,6840.75,0,0,-4084
1770963600,6841,6841,6840,6840.25,0,0,-4175
1770963660,6840.5,6840.75,6838.5,6838.75,0,0,-4478
1770963720,6838.75,6838.75,6835.25,6835.5,0,0,-4785
1770963780,6835.5,6836.5,6835,6836.25,0,0,-4575
1770963840,6836.5,6837.25,6835.75,6836.25,0,0,-4721
1770963900,6836.25,6836.25,6833,6833.25,0,0,-5310
1770963960,6833.25,6833.25,6830.5,6831.75,0,0,-6304
1770964020,6832,6833.25,6831.75,6831.75,0,0,-6614
1770964080,6831.5,6832.5,6831,6831.25,0,0,-6870
1770964140,6831.25,6832.5,6830.75,6832.5,0,0,-6477
1770964200,6832.5,6833,6828.5,6829,0,0,-7201
1770964260,6829,6830.75,6827.75,6830.75,0,0,-6455
1770964320,6830.5,6831,6827.75,6828.5,0,0,-6801
1770964380,6828.25,6830.25,6827.5,6829.75,0,0,-6456
1770964440,6829.75,6831.25,6829,6830.5,0,0,-6140
1770964500,6830.5,6830.75,6828.25,6828.25,0,0,-6269
1770964560,6828,6828,6825.5,6826,0,0,-6831
1770964620,6826,6826.75,6824.25,6825.25,0,0,-7400
1770964680,6825.25,6826.5,6825,6825.75,0,0,-7228
1770964740,6825.75,6828.25,6825.5,6827.75,0,0,-6874
1770964800,6827.5,6829.25,6826.75,6828.5,0,0,-6506
1770964860,6828.5,6829.5,6828.25,6829.25,0,0,-6275
1770964920,6829.25,6829.5,6827.25,6827.25,0,0,-6466
1770964980,6827.25,6829.75,6827.25,6829.5,0,0,-6328
1770965040,6829.25,6829.25,6828.25,6828.75,0,0,-6404
1770965100,6829.25,6829.5,6828,6828.25,0,0,-6595
1770965160,6828.5,6832.25,6828.5,6832,0,0,-6359
1770965220,6832,6832.25,6829.25,6829.5,0,0,-6525
1770965280,6829.75,6832.5,6829,6832.25,0,0,-6351
1770965340,6832,6833.25,6831.75,6833,0,0,-5987
1770965400,6833,6835.25,6833,6835.25,0,0,-5798
1770965460,6835.5,6836,6835.25,6835.75,0,0,-5661
1770965520,6835.5,6836.75,6835.5,6836.5,0,0,-5510
1770965580,6836.5,6837.25,6836.5,6836.75,0,0,-5446
1770965640,6836.75,6837.5,6836.5,6837,0,0,-5320
1770965700,6837.25,6838.25,6837.25,6837.75,0,0,-5162
1770965760,6837.75,6839.25,6837.5,6838.25,0,0,-5013
1770965820,6838.25,6839.75,6838,6839.5,0,0,-4876
1770965880,6839.25,6839.5,6838.5,6838.75,0,0,-4971
1770965940,6838.75,6839,6837,6838,0,0,-5199
1770966000,6838,6843.5,6838,6843.5,0,0,-4674
1770966060,6843,6843.25,6840.5,6842.25,0,0,-5056
1770966120,6842.25,6842.75,6840.75,6841,0,0,-5231
1770966180,6841.25,6842.25,6840.5,6841,0,0,-5456
1770966240,6841.25,6841.5,6839.5,6840,0,0,-5715
1770966300,6840,6840.75,6839.5,6839.75,0,0,-5843
1770966360,6839.75,6841.25,6838.5,6841,0,0,-5618
1770966420,6841,6841.5,6840.25,6841.5,0,0,-5448
1770966480,6841.75,6843.75,6841.75,6842.75,0,0,-4961
1770966540,6842.75,6842.75,6841,6842.75,0,0,-4723
1770966600,6843,6844,6841.75,6844,0,0,-4497
1770966660,6844,6844.25,6843.25,6843.5,0,0,-4696
1770966720,6843.75,6844.5,6842.5,6844.25,0,0,-4488
1770966780,6844,6844,6843.5,6843.5,0,0,-4602
